"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Nomo1",0.110124585328785,-1.46225899241119,0.083,0.222,1
"Dgat1",0.110124585328785,-1.39663791368733,0.083,0.222,1
"Naxe",0.110205444145922,-0.349213447003985,0.667,0.963,1
"Rpl11",0.110211909713944,0.25429274478543,0.972,0.963,1
"Fbxl17",0.110491675749009,-0.600616981478718,0.333,0.63,1
"Dcps",0.110687521703793,-0.501096493032807,0.583,0.815,1
"Ippk",0.110945100662716,0.705751549877642,0.361,0.185,1
"Zkscan3",0.111014951513109,-0.72533025724563,0.139,0.333,1
"Ralbp1",0.111372033541456,0.360962581165935,0.778,0.667,1
"Gtpbp3",0.111628585298435,1.59160319221724,0.167,0.037,1
"Nup107",0.111628585298435,1.57713626380927,0.167,0.037,1
"D11Wsu47e",0.111628585298435,-1.570763387879,0.056,0.185,1
"Mtrf1",0.111628585298435,1.52692867798114,0.167,0.037,1
"Pacc1",0.111628585298435,1.50747355785318,0.167,0.037,1
"Gba2",0.111628585298435,1.50282020709635,0.167,0.037,1
"Fam161b",0.111628585298435,-1.47787093568486,0.056,0.185,1
"Tsen15",0.111628585298435,1.47689320324372,0.167,0.037,1
"Tubgcp6",0.111628585298435,1.41132761614305,0.167,0.037,1
"Tmem241",0.111628585298435,1.36790983984648,0.167,0.037,1
"Zfp27",0.111628585298435,-1.35786737052395,0.056,0.185,1
"Sec22c",0.111628585298435,1.33034578156901,0.167,0.037,1
"Taf5",0.111628585298435,1.24575863403706,0.167,0.037,1
"Lmbrd2",0.111667648009543,-0.556711423495154,0.417,0.63,1
"Morc3",0.111671923556574,-1.32135086733152,0.139,0.296,1
"Rasa2",0.111671923556574,-1.1590973227943,0.139,0.296,1
"Dtymk",0.11169219481906,-1.44252747181245,0.25,0.37,1
"Ginm1",0.112042057310364,-0.909246666529912,0.167,0.37,1
"G3bp1",0.112190681579564,-0.60435640628762,0.361,0.593,1
"Rnf167",0.11258019028723,0.569168524158044,0.556,0.407,1
"Cops7b",0.112985353496257,-1.38216735706834,0.111,0.259,1
"Tapt1",0.11333249798974,-0.651276150041709,0.389,0.593,1
"Asb6",0.113441161992338,1.43166310506499,0.222,0.074,1
"Ecd",0.113441161992338,1.25280782591513,0.222,0.074,1
"Abca6",0.113441161992338,1.22213815530675,0.222,0.074,1
"Fam126b",0.11390004822961,1.04868285765662,0.278,0.111,1
"Stxbp6",0.113976989904197,0.560228473921176,0.861,0.778,1
"Mpc2",0.114413157876342,-0.305635764676477,0.806,0.926,1
"Strn3",0.114558840468506,0.461675385555028,0.806,0.63,1
"Calm3",0.114570113230636,-0.408675142690003,0.833,0.926,1
"Nop10",0.114630903613448,-0.74682819271365,0.5,0.63,1
"Adam19",0.114901591579282,1.17720667747039,0.361,0.185,1
"Atp6v0b",0.114931850314474,-0.470203364244802,0.944,1,1
"Chst12",0.115334856188167,1.10934469779333,0.417,0.259,1
"Cdk12",0.115334856188167,-0.897816557186005,0.278,0.444,1
"Slu7",0.11550213191086,-0.35744256434414,0.556,0.852,1
"Trim24",0.115650450128749,0.488284764381539,0.583,0.296,1
"Gtf2i",0.115693876433507,0.430235430794181,0.833,0.667,1
"Bcorl1",0.115870801360643,0.507242840286341,0.417,0.185,1
"Trim28",0.115961640226916,-0.891827051643345,0.306,0.519,1
"Gyg",0.116045524051205,0.644084786914627,0.583,0.481,1
"Scrg1",0.116089864156011,-1.07119203647046,0.167,0.333,1
"Rpp30",0.116089864156011,-1.06015218777681,0.167,0.333,1
"Zfp729b",0.116163030396578,-1.02475323626527,0.139,0.296,1
"Gstm1",0.116257812100192,0.494055682627249,0.528,0.296,1
"Tmem132b",0.116268735124492,-0.343572802313325,0.528,0.704,1
"Uqcr10",0.116906663145426,0.493696385529969,0.833,0.778,1
"Rbx1",0.117198471248632,0.364962122754025,0.861,0.778,1
"Zfp667",0.117474881039219,-1.58625993164604,0.056,0.185,1
"Nrp2",0.117474881039219,1.47255640043569,0.167,0.037,1
"Zbtb22",0.117474881039219,-1.42846860650014,0.056,0.185,1
"Pip4k2b",0.117474881039219,-1.37247577275497,0.056,0.185,1
"Trim11",0.117474881039219,-1.23019486092802,0.056,0.185,1
"Mphosph9",0.117474881039219,-1.19642107063032,0.056,0.185,1
"Gabrr2",0.117474881039219,-1.18082526055404,0.056,0.185,1
"Rrp9",0.117474881039219,1.14566347722301,0.167,0.037,1
"Ints7",0.117588156401571,-0.91583890635823,0.222,0.407,1
"Sf3b2",0.117640363010416,-0.389188900229737,0.806,0.926,1
"Asah1",0.117839095126506,-0.637227770804636,0.361,0.556,1
"Zfp276",0.117852628356769,-1.11539263259497,0.194,0.37,1
"Polr3k",0.117852628356769,-0.937957330886821,0.194,0.37,1
"Rpl7",0.117923019991179,0.369359822941482,0.944,0.815,1
"9330182L06Rik",0.118011511819887,0.926365836552079,0.611,0.481,1
"Pdzd8",0.118011511819887,-0.793488159548987,0.5,0.63,1
"Tmem245",0.118050082667143,0.799603435695819,0.472,0.333,1
"Rps17",0.118152589947,0.314132771547044,0.972,0.926,1
"Bcas1",0.118170245865335,0.251915907916078,1,1,1
"Scnm1",0.118489115249609,0.346851045724699,0.583,0.407,1
"Tsta3",0.118504807020995,1.21254684669757,0.222,0.074,1
"Kmt5c",0.118504807020995,1.20794474439852,0.222,0.074,1
"Rtraf",0.11880231229458,-0.552288038934364,0.667,0.704,1
"Snx18",0.118968245900683,0.900673444022487,0.361,0.185,1
"Chd8",0.119193549239668,0.896666830124866,0.528,0.37,1
"Rab11fip2",0.119477330715473,0.625713784025542,0.611,0.444,1
"Ddt",0.119493132746088,0.708076625139154,0.556,0.407,1
"Ubac1",0.119493132746088,-0.40772133821872,0.389,0.63,1
"Spag7",0.119606866481201,1.24297685201355,0.361,0.222,1
"Sbf1",0.119670168263194,-0.837554539515756,0.639,0.778,1
"Foxn3",0.119809372053339,0.318805187525391,0.972,0.963,1
"Pdgfc",0.119954355023491,1.22231608973726,0.333,0.185,1
"Rps6kb1",0.120256617742969,0.973242960075999,0.444,0.259,1
"Ndel1",0.12048063444838,0.902189471030186,0.333,0.148,1
"Ctdnep1",0.120665395006421,-1.41945832854068,0.083,0.222,1
"Ranbp17",0.120665395006421,-1.39355403468278,0.083,0.222,1
"Luzp1",0.120665395006421,-1.20030789690463,0.083,0.222,1
"Slitrk5",0.120665395006421,-1.13010121553427,0.083,0.222,1
"Ap2a2",0.120665395006421,-1.0587193495022,0.083,0.222,1
"Nprl3",0.120794860320719,-1.2705903799571,0.139,0.296,1
"Snrpa",0.120817645781217,-0.474795586588496,0.444,0.63,1
"Hint3",0.121058938740611,0.5689610008787,0.667,0.556,1
"Rpl37a",0.121099620403427,-0.288732198395918,0.833,0.926,1
"Wipi1",0.121147370279665,-0.470809609449822,0.611,0.889,1
"Pcsk1n",0.121318755546875,0.429415200121815,0.944,0.852,1
"Chfr",0.121469841111046,0.664385253835134,0.611,0.481,1
"Hnrnpu",0.121470763067971,-0.36156462348776,0.944,1,1
"Arnt2",0.122175962225292,0.606875389307561,0.778,0.556,1
"Nucks1",0.122312073214682,-0.451636633727448,0.639,0.926,1
"Arid2",0.122708317084802,1.33620122536751,0.306,0.148,1
"Kit",0.122847334313566,-1.561373803818,0.111,0.259,1
"Adamts6",0.122847334313566,-1.28441759102436,0.111,0.259,1
"Kat5",0.122847334313566,-1.06261602755139,0.111,0.259,1
"Ndufb4",0.122997158794218,0.470354439658868,0.917,0.889,1
"Hnrnpab",0.123202300662735,-0.484769372213639,0.778,0.815,1
"Slc43a2",0.123269361441821,-0.627564999934911,0.528,0.667,1
"Fuca1",0.123319194664908,0.535857914150231,0.639,0.481,1
"Gpr62",0.123462891255454,-0.319520737630175,0.694,0.815,1
"2610301B20Rik",0.123558832275653,-1.3728006054541,0.056,0.185,1
"Anxa7",0.123558832275653,-1.27680512217503,0.056,0.185,1
"Dhx37",0.123558832275653,-1.27592040568447,0.056,0.185,1
"Dph6",0.123558832275653,1.24972770902816,0.167,0.037,1
"Prob1",0.123558832275653,-1.23234135884176,0.056,0.185,1
"A630072M18Rik",0.123558832275653,1.19399110802609,0.167,0.037,1
"Rft1",0.123558832275653,-1.17691864739286,0.056,0.185,1
"Coil",0.123558832275653,-1.1463973717022,0.056,0.185,1
"Nubpl",0.123558832275653,1.09363425510918,0.167,0.037,1
"Ttc27",0.123558832275653,1.04693309758751,0.167,0.037,1
"Lrwd1",0.123558832275653,0.937522674777889,0.167,0.037,1
"Smg8",0.123558832275653,-0.937454479898202,0.056,0.185,1
"Ntmt1",0.123725644280389,1.36760531263041,0.361,0.222,1
"Rmi1",0.123744006688797,1.12670743570774,0.222,0.074,1
"Arl2bp",0.123890635013674,-0.431531627462707,0.583,0.815,1
"Stx5a",0.124147207999602,1.05926232017184,0.444,0.259,1
"Pnmal2",0.124147207999602,-0.767423440461279,0.278,0.481,1
"4833420G17Rik",0.124245765188485,1.17169578988155,0.333,0.185,1
"Tmcc1",0.124308701149165,0.432815996689131,0.889,0.815,1
"Tbc1d14",0.124524829895575,-0.512517021400147,0.556,0.704,1
"Csmd3",0.124598562995064,0.3441046551641,0.917,0.852,1
"Ccdc186",0.124667013969249,-0.712169565582504,0.389,0.556,1
"Zfp1",0.124882497474144,-1.0479957476601,0.194,0.333,1
"Pigt",0.125545635063726,0.857442077544617,0.472,0.333,1
"Mtmr3",0.125569980776305,-0.996883606534269,0.139,0.296,1
"Pcx",0.125673286155588,1.17023000332681,0.389,0.259,1
"Dyrk1b",0.126223938560766,-1.12703665265423,0.083,0.222,1
"Zyx",0.126435919719022,-1.26044100050386,0.194,0.37,1
"Bri3bp",0.126435919719022,-1.00823753093229,0.194,0.37,1
"Galnt11",0.127281930120592,1.04420490575768,0.306,0.148,1
"Anxa5",0.127281930120592,1.03814604498694,0.306,0.148,1
"Tspan15",0.127292882528699,-0.488045764208394,0.75,0.926,1
"Thap2",0.127439221906211,0.921886957102769,0.361,0.185,1
"Ifnar1",0.127439221906211,0.851071606007666,0.361,0.185,1
"Colgalt1",0.127439221906211,-0.295856413764591,0.194,0.407,1
"Wdr75",0.128024243273217,-1.19017551304225,0.111,0.259,1
"Wdr43",0.128024243273217,-1.1408696346671,0.111,0.259,1
"Grcc10",0.128028688066976,-0.4457923395473,0.667,0.815,1
"Srcin1",0.128045058315684,-0.353567666282301,0.833,0.963,1
"Grb14",0.128301667190792,-0.309527535840134,0.972,1,1
"U2af2",0.128596928299304,-0.994262645412455,0.417,0.593,1
"Sash1",0.12862380837089,0.619077177015584,0.611,0.481,1
"Sar1b",0.129147455562793,0.577165569333497,0.778,0.556,1
"Kptn",0.129162264051841,0.984873306429465,0.222,0.074,1
"Yipf5",0.129403244653787,0.493801430291771,0.694,0.556,1
"Spata2l",0.129885999122935,-1.3247698221383,0.056,0.185,1
"Pex11g",0.129885999122935,-1.27970430998433,0.056,0.185,1
"Fam160b1",0.129885999122935,-1.2539358650785,0.056,0.185,1
"Mrpl16",0.129885999122935,-1.23243485271941,0.056,0.185,1
"Prom1",0.129885999122935,-1.18933284661204,0.056,0.185,1
"Dusp23",0.129885999122935,-1.15306198326138,0.056,0.185,1
"Pcdh1",0.129885999122935,1.10173619752574,0.167,0.037,1
"Zbtb5",0.129885999122935,-1.04475642236576,0.056,0.185,1
"Scrn2",0.129885999122935,-1.0399865810262,0.056,0.185,1
"Rras2",0.129885999122935,-1.03820363773163,0.056,0.185,1
"Rad52",0.129885999122935,-1.00855016147972,0.056,0.185,1
"Rnf166",0.129885999122935,0.973592742761911,0.167,0.037,1
"Gm29455",0.129885999122935,0.741367782826179,0.167,0.037,1
"Fuca2",0.129885999122935,0.603794451827508,0.167,0.037,1
"Mpst",0.130048456991512,-0.369631218124375,0.639,0.778,1
"Scrn1",0.130251002185526,-0.586254403007559,0.472,0.63,1
"Gars",0.130334541566499,-0.919085167111484,0.417,0.519,1
"Mark3",0.130435311378026,-0.650618069784945,0.528,0.667,1
"C330007P06Rik",0.130490926426406,-1.17497060772959,0.139,0.296,1
"Slc30a6",0.130490926426406,-1.03981395686118,0.139,0.296,1
"Rab3a",0.130624700367634,-0.479125529060796,0.611,0.704,1
"Brat1",0.130906294161346,-0.931873322013368,0.194,0.37,1
"Tpgs2",0.130906294161346,-0.788153877332447,0.194,0.37,1
"Ttc4",0.131044769843984,1.46476707383029,0.25,0.111,1
"Osbpl7",0.131199277463892,0.998831852945019,0.417,0.259,1
"Got1",0.131199277463892,0.894900255183632,0.417,0.259,1
"Creb1",0.131199277463892,-0.352268756883977,0.25,0.481,1
"9330159F19Rik",0.131277998443755,-0.934678356294659,0.361,0.519,1
"Ankle2",0.131279847641338,0.710719795080197,0.472,0.296,1
"Aplp2",0.131824897980353,-0.279069941910666,1,1,1
"Rrp7a",0.13192459395917,-0.739318783438041,0.25,0.444,1
"Zfp770",0.131979894972892,-1.21904604611585,0.083,0.222,1
"Dnajc16",0.131979894972892,-1.21829175765215,0.083,0.222,1
"Phkg2",0.131987093748634,1.24289698206961,0.306,0.148,1
"Gcat",0.131987093748634,1.04566999066745,0.306,0.148,1
"Adgrb3",0.132211117085767,2.94454937299898,0.083,0,1
"Tmprss5",0.132211117085767,2.46548400849688,0.083,0,1
"Shc4",0.132211117085767,2.24271181736814,0.083,0,1
"Snx25",0.132211117085767,2.10525816949858,0.083,0,1
"Gm45890",0.132211117085767,2.0790731396053,0.083,0,1
"Foxred2",0.132211117085767,1.98565903072844,0.083,0,1
"Fkbp7",0.132211117085767,1.98449979670113,0.083,0,1
"Kdm4d",0.132211117085767,1.95789710004542,0.083,0,1
"Ndnf",0.132211117085767,1.94971252286361,0.083,0,1
"Gm45869",0.132211117085767,1.94214217141519,0.083,0,1
"Mroh3",0.132211117085767,1.93170396270209,0.083,0,1
"Sh2d4b",0.132211117085767,1.931094089196,0.083,0,1
"Cyp4f17",0.132211117085767,1.89250080783542,0.083,0,1
"Dync1i1",0.132211117085767,1.87717717877472,0.083,0,1
"Rnf128",0.132211117085767,1.86902090877733,0.083,0,1
"Irs1",0.132211117085767,1.86638726505229,0.083,0,1
"Egr2",0.132211117085767,1.84768750280948,0.083,0,1
"Snrk",0.132211117085767,1.84656473518315,0.083,0,1
"Dnmt3b",0.132211117085767,1.8429215463048,0.083,0,1
"1700055D18Rik",0.132211117085767,1.83520372761935,0.083,0,1
"Pdp1",0.132211117085767,1.82479028574874,0.083,0,1
"Gm17066",0.132211117085767,1.82445505825554,0.083,0,1
"Gm10516",0.132211117085767,1.82157149494073,0.083,0,1
"1700123M08Rik",0.132211117085767,1.81178346871121,0.083,0,1
"Gins1",0.132211117085767,1.81087608673237,0.083,0,1
"Ndp",0.132211117085767,1.77949978626033,0.083,0,1
"4933404O12Rik",0.132211117085767,1.77305877616568,0.083,0,1
"Maml3",0.132211117085767,1.76858336290128,0.083,0,1
"A430035B10Rik",0.132211117085767,1.75939375658353,0.083,0,1
"Dus4l",0.132211117085767,1.75684297126273,0.083,0,1
"Gm47096",0.132211117085767,1.74411646352777,0.083,0,1
"Gm39318",0.132211117085767,1.72608623867525,0.083,0,1
"2810403D21Rik",0.132211117085767,1.71165011267176,0.083,0,1
"Tcte2",0.132211117085767,1.70229077333099,0.083,0,1
"6330403L08Rik",0.132211117085767,1.69971805983076,0.083,0,1
"Plxna3",0.132211117085767,1.695585854663,0.083,0,1
"Gm14634",0.132211117085767,1.67044174136474,0.083,0,1
"Rps6ka2",0.132211117085767,1.66405370097521,0.083,0,1
"Isoc2b",0.132211117085767,1.65092568356362,0.083,0,1
"Zfp626",0.132211117085767,1.64150005716782,0.083,0,1
"Ly96",0.132211117085767,1.63849663224529,0.083,0,1
"Rrp15",0.132211117085767,1.61989202966787,0.083,0,1
"Tmsb15b1",0.132211117085767,1.60311477436869,0.083,0,1
"Gm34961",0.132211117085767,1.60249934763358,0.083,0,1
"Rtn4ip1",0.132211117085767,1.57337220097721,0.083,0,1
"Rbm4",0.132211117085767,1.5619868122241,0.083,0,1
"Gm2000",0.132211117085767,1.53722122602587,0.083,0,1
"Intu",0.132211117085767,1.52818780140571,0.083,0,1
"Zfp61",0.132211117085767,1.52694113528772,0.083,0,1
"1700029I15Rik",0.132211117085767,1.52273670356696,0.083,0,1
"Limk1",0.132211117085767,1.48412529442422,0.083,0,1
"Coq4",0.132211117085767,1.47994824017671,0.083,0,1
"Rbm12b1",0.132211117085767,1.4759578462984,0.083,0,1
"Dnah8",0.132211117085767,1.45501537084032,0.083,0,1
"Ints5",0.132211117085767,1.45127638172971,0.083,0,1
"Zfp937",0.132211117085767,1.44848867605145,0.083,0,1
"Zfp768",0.132211117085767,1.43344529890093,0.083,0,1
"Zfp707",0.132211117085767,1.42587736016891,0.083,0,1
"Zfp994",0.132211117085767,1.42062240362538,0.083,0,1
"Gm10244",0.132211117085767,1.40249287430855,0.083,0,1
"Zswim4",0.132211117085767,1.40217805933903,0.083,0,1
"Prr11",0.132211117085767,1.39162856277927,0.083,0,1
"Gm17259",0.132211117085767,1.37770335462183,0.083,0,1
"Slc16a2",0.132211117085767,1.37100730050924,0.083,0,1
"Sugct",0.132211117085767,1.35087535212428,0.083,0,1
"Nebl",0.132211117085767,1.32794479456849,0.083,0,1
"Sirpa",0.132211117085767,1.31596228114465,0.083,0,1
"Gm4724",0.132211117085767,1.28027372211145,0.083,0,1
"Gm19412",0.132211117085767,1.28027372211145,0.083,0,1
"Mfsd4b4",0.132211117085767,1.26766378657054,0.083,0,1
"Cyren",0.132211117085767,1.2574273811678,0.083,0,1
"Nat2",0.132211117085767,1.22142767122685,0.083,0,1
"Ptger4",0.132211117085767,1.20243838916611,0.083,0,1
"Gm10785",0.132211117085767,1.19147211549175,0.083,0,1
"Sqor",0.132211117085767,1.15258085389464,0.083,0,1
"Wdr27",0.132211117085767,1.05334423760981,0.083,0,1
"Smco4",0.132211117085767,1.04118497710992,0.083,0,1
"Plekhm1",0.132211117085767,1.03245445965373,0.083,0,1
"AC132307.1",0.132211117085767,1.01959788170986,0.083,0,1
"Rsf1os2",0.132211117085767,0.960322761885891,0.083,0,1
"Lcmt1",0.132222320133017,-0.612567173448044,0.278,0.481,1
"Mrpl23",0.132321493106848,0.628682864066335,0.611,0.481,1
"Urm1",0.132440810600988,-0.665760750795433,0.583,0.741,1
"Dhdds",0.132913538631264,0.934943398803019,0.444,0.296,1
"Synj1",0.132913538631264,-0.774440689252617,0.306,0.481,1
"Zfp467",0.13300686583799,0.843511502252091,0.278,0.111,1
"Adgrb1",0.133186975909282,1.2414897607734,0.333,0.185,1
"Wars",0.133186975909282,0.937500841950849,0.333,0.185,1
"Tcea1",0.133284306616724,0.466103617024545,0.778,0.778,1
"Top3b",0.133369213327476,-1.2748814174851,0.111,0.259,1
"Pdcl",0.133369213327476,-1.13199633927996,0.111,0.259,1
"Rcor1",0.133369213327476,-1.1268491688249,0.111,0.259,1
"Ap5s1",0.133369213327476,-1.10280564576032,0.111,0.259,1
"Diaph1",0.133369213327476,-1.1005703895613,0.111,0.259,1
"Cep131",0.133369213327476,-1.05527053965336,0.111,0.259,1
"Apbb1",0.133712685494517,-0.491905762099545,0.722,0.889,1
"1190005I06Rik",0.133896657045725,0.662490771828386,0.667,0.519,1
"2610507B11Rik",0.133896657045725,-0.644793906007351,0.528,0.704,1
"Lsm6",0.134005111706335,0.6401199306542,0.583,0.481,1
"Prmt2",0.13406107219762,1.25538322697804,0.389,0.259,1
"Ruvbl1",0.13406107219762,-1.06608701790929,0.278,0.407,1
"Sec23a",0.134061406805736,-1.2841463434902,0.194,0.333,1
"Atp13a1",0.134061406805736,0.630904116640373,0.333,0.148,1
"Fbrsl1",0.134076166500778,-0.533444279605746,0.139,0.333,1
"Dr1",0.134389667737739,-1.14087827746007,0.167,0.333,1
"Abitram",0.134389667737739,-0.626836328164141,0.167,0.333,1
"Stard3",0.134575919431569,-0.42613901627311,0.583,0.815,1
"Ptprj",0.134763028308709,1.34882188468999,0.222,0.074,1
"Crls1",0.134763028308709,1.01092792374865,0.222,0.074,1
"Csnk1d",0.135344396197967,0.736567059127863,0.472,0.296,1
"Dnajc5",0.135348259870481,-0.665253375353591,0.417,0.556,1
"Rap1gap",0.135498292409918,-0.820136434550504,0.194,0.37,1
"Tnip2",0.135560195165523,-1.22463543803416,0.139,0.296,1
"Tomm70a",0.135560195165523,-0.955845627945526,0.139,0.296,1
"Zbtb4",0.136296205710535,1.56245540934461,0.25,0.111,1
"Phf6",0.136296205710535,1.41143234938529,0.25,0.111,1
"Spty2d1",0.136296205710535,-0.512839976950017,0.111,0.296,1
"Hook3",0.136317115515864,-0.364234403988972,0.639,0.815,1
"Washc3",0.136461842614477,-1.18414109606307,0.056,0.185,1
"Klhl21",0.136461842614477,-0.933466170715067,0.056,0.185,1
"Bmf",0.136461842614477,-0.895481878287174,0.056,0.185,1
"Ptrh2",0.136747858274505,1.17817880520432,0.361,0.222,1
"P3h4",0.13675584419025,-0.685635571272977,0.528,0.778,1
"Ints6l",0.136851101562059,-0.78209677792408,0.361,0.556,1
"Sos2",0.136851101562059,0.699456770481684,0.528,0.333,1
"Zfyve27",0.137065138659414,-0.69351500809475,0.278,0.519,1
"Sirt7",0.137283577293303,-0.654588949966037,0.333,0.556,1
"Dnajb6",0.137658402668935,-0.618738198257028,0.528,0.704,1
"Itgav",0.13792034524874,0.433495256843184,0.694,0.444,1
"Abhd10",0.137937171556109,1.91172981681115,0.194,0.074,1
"Rfxank",0.137937171556109,1.75663351082674,0.194,0.074,1
"Tdp1",0.137937171556109,-1.15226054272248,0.083,0.222,1
"Ttc8",0.137937171556109,-1.07247076665892,0.083,0.222,1
"Gramd3",0.138044512644509,-0.625457200124625,0.5,0.667,1
"Carnmt1",0.138151220236519,0.723051237026539,0.278,0.111,1
"Taf1d",0.138151220236519,0.696126859124804,0.278,0.111,1
"Psmc3",0.138526271491522,0.4080898196932,0.917,0.778,1
"Ppp3r1",0.138842385788299,-1.17961761264946,0.194,0.333,1
"C030006K11Rik",0.138885269108078,-0.84886227800187,0.111,0.259,1
"Fancm",0.139104465730265,-0.649398733807911,0.139,0.333,1
"Serpinb1a",0.139167121526571,0.45952272473025,0.722,0.481,1
"Abcd4",0.139741580256683,0.788365788276833,0.417,0.259,1
"Grn",0.139963294487504,0.453742485536353,0.611,0.481,1
"Adamtsl1",0.140053029205282,0.973397402871439,0.75,0.667,1
"Elovl5",0.140053029205282,0.520945128669278,0.806,0.593,1
"Ctu2",0.140549687959066,0.829706738828594,0.222,0.074,1
"Fbf1",0.140780244071174,-1.06142937324934,0.139,0.296,1
"Celsr2",0.140780244071174,-0.914649116363832,0.139,0.296,1
"Snx11",0.140780244071174,-0.864681317960211,0.139,0.296,1
"Ccdc34",0.140923017242888,0.54560299891284,0.5,0.37,1
"Psen1",0.140923361965006,-0.463428596389035,0.444,0.593,1
"Stx12",0.141112131939433,-0.545337877810227,0.611,0.815,1
"Dynll1",0.141471594737745,0.680955856673354,0.833,0.778,1
"Dda1",0.141501108883321,-0.556623554143654,0.5,0.741,1
"Acyp2",0.141501108883321,0.352260994518646,0.667,0.519,1
"Bysl",0.141708617804265,1.15947969453817,0.25,0.111,1
"Ccar1",0.141763777500461,-0.321953352268875,0.444,0.667,1
"Zmym6",0.141800479550957,0.787354965478982,0.306,0.148,1
"Hspa4l",0.141816100893685,0.681024821062575,0.722,0.556,1
"Grpel1",0.141925805469409,-0.642678255434691,0.472,0.667,1
"Pycr2",0.141925805469409,0.555235360776069,0.583,0.519,1
"D8Ertd738e",0.142053201013254,-0.480585124221369,0.778,0.926,1
"Plk3",0.142236564759501,-0.553600812843815,0.389,0.63,1
"Selenot",0.142269318453709,-0.451073725778926,0.861,0.852,1
"Slc20a2",0.142549648437959,0.402303939216251,0.861,0.667,1
"5031439G07Rik",0.142825963966102,-0.299956176342936,0.944,0.963,1
"Gkap1",0.142968227095913,-0.459718125640141,0.611,0.741,1
"Pex10",0.143291709955404,-0.958642723646485,0.056,0.185,1
"Mtfr1l",0.143379036506999,-0.836202006351009,0.444,0.519,1
"Gosr2",0.143643642092428,-0.834984120412336,0.222,0.407,1
"Clcn3",0.14395243596184,-0.496600725079401,0.75,0.963,1
"Tatdn1",0.14409959894555,1.75441914979925,0.194,0.074,1
"Ccdc43",0.14409959894555,1.58116530290058,0.194,0.074,1
"Cog3",0.14409959894555,-1.1012875898124,0.083,0.222,1
"Pdcd11",0.14409959894555,-1.01841203102315,0.083,0.222,1
"Zkscan14",0.14409959894555,-1.00211962672773,0.083,0.222,1
"Epc2",0.144170197820457,-1.0041504775475,0.278,0.444,1
"Setd3",0.144426682893959,0.372873495511755,0.694,0.556,1
"Gpatch1",0.144575378900994,-1.10499867224006,0.111,0.259,1
"Necap1",0.144575378900994,-1.08343998076797,0.111,0.259,1
"Mzt2",0.144575378900994,-1.00027503386991,0.111,0.259,1
"Mrpl19",0.144575378900994,-0.892219239822448,0.111,0.259,1
"Psenen",0.144579899721105,0.366245844383983,0.917,0.889,1
"Pak7",0.144743864979411,0.33155429384125,0.972,0.963,1
"Prkacb",0.144903726934254,0.4494593454684,0.833,0.741,1
"Cox5a",0.144903726934254,0.372834697872735,0.806,0.778,1
"Myo18a",0.144956548631346,-0.570893445406674,0.639,0.778,1
"Ik",0.144987685654399,0.718717054317748,0.639,0.593,1
"Arsa",0.14505440862201,-0.801720481205171,0.194,0.37,1
"Rilpl2",0.14505440862201,-0.699467162264913,0.194,0.37,1
"Tmem126a",0.145147029830665,-0.741154493446662,0.25,0.444,1
"Zdhhc4",0.145667583135219,-0.686799167059446,0.306,0.481,1
"Vps45",0.145780877635188,0.762537228871225,0.361,0.185,1
"Tgfa",0.145914151200922,0.696807088044925,0.639,0.444,1
"Pld1",0.145930844009056,0.853030201769039,0.444,0.333,1
"Zfp950",0.146000557494305,1.15343337138535,0.361,0.222,1
"Cox17",0.146089544177608,0.318677335403068,0.889,0.815,1
"Adprhl2",0.146153485297353,-0.92248720343818,0.139,0.296,1
"Psmf1",0.146153485297353,-0.635463057956642,0.139,0.296,1
"Pmp22",0.146330857566851,0.692740949171577,0.556,0.407,1
"Tspan2",0.146671601949704,-0.404143609776711,1,1,1
"Epb41l3",0.146671601949704,-0.284403321875311,0.972,1,1
"Ctns",0.147284649583412,1.15764826478798,0.25,0.111,1
"Tomm20",0.14782436754597,-0.449447038209353,0.694,0.852,1
"Txlna",0.148122231990873,-0.645641468145304,0.306,0.519,1
"Cavin3",0.148383727756813,0.562137071482447,0.722,0.519,1
"Ankra2",0.148386958284063,-0.780792113635592,0.222,0.407,1
"Golga5",0.148386958284063,-0.663248354095327,0.222,0.407,1
"Ltn1",0.148411530067143,-0.501826233081499,0.417,0.593,1
"Rab14",0.148443411393929,-0.315708691405372,0.917,0.889,1
"Ranbp3",0.148705618949695,0.849105849253951,0.417,0.259,1
"Snrpd3",0.148970478179818,0.480400459793739,0.639,0.593,1
"Hnrnph1",0.149345483185226,0.604081408329544,0.5,0.37,1
"Arl6",0.149521279056903,-0.768868003304378,0.167,0.333,1
"Trmt10b",0.149595152349723,1.4963195151973,0.278,0.148,1
"Thoc6",0.149595152349723,1.22851183410242,0.278,0.148,1
"Osbp",0.14973718559822,0.47664533084257,0.778,0.63,1
"Cst3",0.149767012307503,-0.421872145658867,0.778,0.926,1
"Cux2",0.150022072992745,-0.653946070287062,0.194,0.37,1
"Nubp2",0.150266177007188,-0.596612024277374,0.333,0.519,1
"Bbs2",0.150442448870889,-0.9844582624505,0.111,0.259,1
"Surf6",0.150442448870889,-0.836123719416171,0.111,0.259,1
"Spice1",0.150442448870889,-0.680008850626982,0.111,0.259,1
"Tesk1",0.150470922349951,1.61931750746769,0.194,0.074,1
"Fam160a2",0.150470922349951,1.4078279243047,0.194,0.074,1
