"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Ptgds",8.97951017590581e-20,-1.10413247062738,0.992,1,2.89903486029119e-15
"Cryab",5.12702866860484e-15,-0.86900385772062,0.97,0.993,1.65526120565907e-10
"Tsc22d4",6.18126558311468e-15,-0.790368768753559,0.777,0.938,1.99562159350857e-10
"Cd81",8.7965910525818e-15,-0.555832589783966,0.932,0.979,2.83997942132603e-10
"Cd63",2.64300754092592e-14,-0.851583488368846,0.579,0.883,8.53294984587934e-10
"Csrp1",8.77714308245462e-14,-0.660991664706925,0.913,0.979,2.83370064417047e-09
"Nkain2",1.2199447208113e-13,1.22011232710209,0.989,0.993,3.93859153113927e-09
"Gstp1",1.41852211254563e-13,-0.885873342069047,0.791,0.924,4.57969864035356e-09
"Ckb",1.9240769678762e-13,-0.735798808847786,0.886,0.952,6.21188249078833e-09
"Cd9",1.1451421142884e-12,-0.738975006258958,0.734,0.931,3.6970913159801e-08
"Tpt1",3.74540961648286e-12,-0.764573902451152,0.649,0.897,1.20920549468149e-07
"Hsp90ab1",6.95071516840587e-12,-0.553581103398039,0.924,0.986,2.24403839211983e-07
"Qdpr",7.14026275932439e-12,-0.66894140738167,0.962,0.972,2.30523383184788e-07
"Hsp90aa1",1.77993934786394e-11,-0.667186228032464,0.788,0.945,5.74653418457874e-07
"Gamt",2.11174004148874e-11,-0.806122937455261,0.514,0.848,6.8177527239464e-07
"Plcl1",2.24409525679002e-11,1.12079288463318,0.946,0.945,7.24506153654656e-07
"Qk",2.73448290376585e-11,0.556653951244022,1,1,8.82827805480806e-07
"St18",2.90872076525154e-11,1.05685292748589,0.91,0.828,9.39080499061461e-07
"St6galnac3",2.97254417944398e-11,1.57246239180931,0.766,0.607,9.59685888333489e-07
"Lrp1b",3.51950147687372e-11,1.10949311149502,0.905,0.807,1.13627105180868e-06
"Hspa8",3.86433638112272e-11,-0.573754774314481,0.91,0.972,1.24760100064547e-06
"Rps5",4.43532861064980e-11,-0.784952736159536,0.603,0.848,1.43194584194829e-06
"Rnf7",4.65451897136457e-11,-0.693783808014866,0.649,0.897,1.50271144990505e-06
"Rpl9",5.6568814811873e-11,-0.724252609763918,0.601,0.897,1.82632418620132e-06
"Slc24a2",6.45235845886048e-11,1.0259603160966,0.946,0.931,2.08314392844311e-06
"Dbi",6.88652033203205e-11,-0.718653030521678,0.709,0.917,2.22331308919655e-06
"Prr5l",7.16001806896069e-11,1.15156262755724,0.88,0.786,2.31161183356396e-06
"Cisd1",7.53257056742071e-11,-0.873369740886915,0.391,0.745,2.43189040769178e-06
"Rpl28",7.92626048494405e-11,-0.758758432065299,0.609,0.828,2.55899319756419e-06
"Mt1",8.7194686743502e-11,-0.942119071836468,0.603,0.821,2.81508046151396e-06
"Atp6v0b",1.05389024328196e-10,-0.726721210362309,0.633,0.883,3.40248465043581e-06
"Rpl7",1.39746811162272e-10,-0.907857238133389,0.467,0.779,4.51172579837396e-06
"Rpl11",1.52838706720996e-10,-0.759567016913584,0.587,0.855,4.93439764648734e-06
"Ptma",2.15583193880875e-10,-0.578523422887448,0.897,0.952,6.96010341444404e-06
"Rps8",2.28394983100232e-10,-0.672320519539646,0.677,0.897,7.373732029391e-06
"Pcdh9",2.8269936898507e-10,1.06768940435505,0.989,0.993,9.12694912768299e-06
"Rpl23",3.44188568024449e-10,-0.7059260121852,0.568,0.869,1.11121279186693e-05
"Fabp5",3.51384761005406e-10,-0.806018566251252,0.603,0.821,1.13444570090595e-05
"Eef1a1",4.0309405813697e-10,-0.538913192143424,0.88,0.966,1.30138916669521e-05
"Sept4",4.40570933732845e-10,-0.516963357822819,0.929,1,1.42238325955649e-05
"Mif",4.75853574382244e-10,-0.843604182308345,0.524,0.786,1.53629326489307e-05
"Cnp",5.35065889054692e-10,-0.476559293899116,0.97,1,1.72746022281307e-05
"Ppia",7.43213927900965e-10,-0.654307778403624,0.758,0.91,2.39946616622827e-05
"Rps17",1.08809057599513e-09,-0.79783948111291,0.399,0.738,3.51290042460028e-05
"Rps3",1.10834690151427e-09,-0.696743792651234,0.579,0.841,3.57829797153882e-05
"Rps10",1.26855322283642e-09,-0.71448689171393,0.587,0.834,4.09552407992737e-05
"Fos",1.36987532064458e-09,-0.678205487083012,0.758,0.952,4.42264247270103e-05
"Ubc",1.74767474952778e-09,-0.701801937037528,0.682,0.89,5.64236792885043e-05
"Bnip3l",2.08182441505625e-09,-0.677595799544347,0.685,0.897,6.72117012400909e-05
"Gpx4",2.09643442533496e-09,-0.68480941912371,0.668,0.869,6.76833854219392e-05
"Cox4i1",2.33927103899294e-09,-0.662988480076788,0.658,0.869,7.55233654938871e-05
"Elmo1",2.48591950619124e-09,1.03964886253506,0.834,0.752,8.02579112573843e-05
"Rpl34",2.61033026047232e-09,-0.739973999614923,0.514,0.821,8.42745124593488e-05
"Rpl23a",3.01208650149558e-09,-0.984731335236447,0.269,0.552,9.72452127007847e-05
"Zfp36",3.41831243933805e-09,-1.31230826010682,0.291,0.566,0.000110360217104029
"Chchd2",3.50140133417666e-09,-1.04940627416338,0.323,0.593,0.000113042742073893
"Rpl32",3.54081965000662e-09,-0.755170572955185,0.484,0.786,0.000114315362400464
"Junb",4.11630523227988e-09,-0.913638777152057,0.375,0.697,0.000132894914424156
"Ddit4",4.55248250094819e-09,-0.701950116933939,0.698,0.897,0.000146976897543112
"Rps27a",4.68249484070141e-09,-0.669755830578387,0.628,0.848,0.000151174345932045
"Tecr",4.95184258613941e-09,-0.529612756473461,0.791,0.979,0.000159870237893511
"Rplp0",5.65500364408709e-09,-0.688527035600247,0.546,0.834,0.000182571792649352
"Rpl30",5.69261221843756e-09,-0.686068936113469,0.584,0.841,0.000183785985472257
"Rpl8",6.09998777028884e-09,-0.69727836757813,0.606,0.855,0.000196938105163775
"Grcc10",6.64225509163627e-09,-1.06759090368119,0.318,0.593,0.000214445205633477
"Gm16168",6.97206503177759e-09,1.74679150569135,0.549,0.317,0.00022509311955094
"Ptprd",8.03817548803745e-09,0.762133319452293,0.976,0.952,0.000259512495631289
"Rpl27a",8.24520358739609e-09,-0.686207556826971,0.549,0.841,0.000266196397819083
"Ndufs5",9.29704644342959e-09,-0.75172332342527,0.421,0.717,0.000300155144426124
"Rplp2",1.01424442303496e-08,-0.722123897055517,0.492,0.793,0.000327448811976836
"Zeb2",1.07658365455502e-08,0.755335754257369,0.946,0.931,0.000347575032873087
"Hint1",1.09853056864602e-08,-0.655362123110924,0.573,0.814,0.000354660594087368
"Edil3",1.09925859308873e-08,0.656580442806799,0.984,1,0.000354895636778696
"Magi2",1.10812339326271e-08,1.20212434567733,0.957,0.945,0.000357757637514865
"H3f3a",1.1654865267539e-08,-0.678963378320648,0.641,0.848,0.000376277325162496
"Rps29",1.24560877783681e-08,-0.792724283216125,0.364,0.669,0.000402144793924614
"Dusp1",1.2613217058843e-08,-0.803586820560926,0.432,0.71,0.000407217712744745
"Rps18",1.51439653230994e-08,-0.893075758254492,0.353,0.614,0.000488922920456265
"Tmem178b",1.63839556746602e-08,1.64081448955752,0.579,0.386,0.000528956008956404
"Rps3a1",1.75500557811835e-08,-0.611914154763963,0.59,0.883,0.000566603550895509
"Ost4",1.86058108201918e-08,-0.856084738956404,0.342,0.607,0.000600688602329892
"D8Ertd738e",1.88886557013757e-08,-0.716263798852323,0.413,0.717,0.000609820249318913
"Cox7c",1.90992229837653e-08,-0.715120075203264,0.503,0.766,0.000616618414030863
"Rps26",2.06135079577713e-08,-0.712444148760071,0.519,0.807,0.000665507104416645
"Rpl18",2.08557631009432e-08,-0.643377476872958,0.595,0.862,0.000673328311713952
"Phlpp1",2.17983416627704e-08,0.777009498668551,0.946,0.938,0.000703759460582541
"Pcsk1n",2.18427299013064e-08,-0.634531452182932,0.641,0.848,0.000705192534863679
"Fau",2.24095800966836e-08,-0.628512685389201,0.671,0.876,0.000723493293421431
"Vps28",2.34597786157894e-08,-0.772566186333234,0.348,0.634,0.000757398952610759
"Cox6a1",2.40723059133314e-08,-0.661423697874731,0.56,0.821,0.000777174396411905
"Arpc1a",2.4606975021682e-08,-0.666628256466119,0.614,0.841,0.000794436188575004
"Pde4b",2.68427618834604e-08,0.867725112592874,0.984,0.986,0.000866618567407518
"Rpl13",2.68916324338393e-08,-0.589582667555848,0.63,0.862,0.000868196353126503
"Cox8a",2.86612799178187e-08,-0.647125179394786,0.568,0.855,0.000925329422146778
"Rpl13a",3.08992692652846e-08,-0.749642644963706,0.489,0.766,0.000997582908229715
"Rpl19",3.41760684408566e-08,-0.606932528710572,0.639,0.876,0.00110337436961305
"Rps12",3.6057611905782e-08,-0.777014156666036,0.47,0.752,0.00116412000037817
"Rpl21",3.61113753004556e-08,-0.6059325470944,0.63,0.841,0.00116585575157521
"Rnf220",3.69949274703972e-08,1.15361509891241,0.753,0.614,0.00119438123338177
"Tmsb4x",3.82820201507199e-08,-0.534892084846649,0.701,0.931,0.00123593502056599
"Dnm3",3.89565609738217e-08,0.956018121707817,0.804,0.71,0.00125771257103983
"Rps20",3.99047682402693e-08,-0.730646162043604,0.516,0.779,0.0012883254426371
"Cox5b",4.17956287760156e-08,-0.739499374806876,0.524,0.779,0.00134937187503366
"Rpsa",4.46921446083923e-08,-0.596815568882454,0.701,0.876,0.00144288588868195
"Stmn1",4.4809044443041e-08,-0.542742545119455,0.815,0.91,0.00144665999984358
"H2afz",4.67756391046493e-08,-0.868073149957423,0.402,0.655,0.0015101515084936
"Taldo1",4.86339983053744e-08,-0.652892206476476,0.674,0.841,0.00157014863528901
"H2afj",5.42442068931432e-08,-0.765099679946218,0.516,0.752,0.00175127421954513
"Glul",5.52470512292555e-08,-0.383969463268766,0.981,1,0.00178365104893651
"Tmem258",6.40244451031723e-08,-0.699089258988435,0.527,0.814,0.00206702921015592
"Ubb",6.60396279155993e-08,-0.56874554594858,0.883,0.924,0.00213208938725512
"Uqcrq",6.86947602274985e-08,-0.693412401728695,0.44,0.745,0.00221781033394479
"Atp5j",7.24799168944349e-08,-0.691610152227969,0.481,0.766,0.00234001411693683
"Naca",7.25907465711024e-08,-0.705579226253734,0.5,0.766,0.00234359225304804
"Atp5g2",7.99859256154816e-08,-0.684031246668427,0.527,0.786,0.00258234560849582
"Rpl17",8.18548415267467e-08,-0.710132871086703,0.489,0.738,0.00264268355869102
"Adh5",8.34343476821079e-08,-0.803472588290298,0.41,0.683,0.00269367791491685
"Psma7",8.65038233402459e-08,-0.735262129397528,0.402,0.683,0.00279277593653984
"Btf3",8.83701759279624e-08,-0.671767009590113,0.538,0.807,0.00285303112983427
"March1",9.63904818635056e-08,1.88523925534119,0.541,0.331,0.00311196670696328
"Tbc1d5",1.07741861747879e-07,1.20366031367995,0.745,0.621,0.00347844600653028
"Fis1",1.14812354373998e-07,-0.64532161342958,0.598,0.807,0.00370671686096452
"Nedd8",1.16822051803097e-07,-0.749694226288953,0.351,0.634,0.00377159994246298
"Rpl18a",1.19988227205345e-07,-0.588915154006364,0.609,0.862,0.00387381991532457
"Opalin",1.20588697880566e-07,-0.51533419431927,0.758,0.938,0.00389320611107409
"Nkx6-2",1.22792220417426e-07,-0.625485147263624,0.671,0.876,0.00396434683617659
"Ubxn1",1.24662005944965e-07,-0.751099161169343,0.462,0.731,0.00402471286193319
"Rps15a",1.35660143577708e-07,-0.742985753814562,0.484,0.738,0.00437978773540631
"Enpp6",1.3627468386365e-07,2.44608163683163,0.312,0.097,0.00439962816853794
"Timm17a",1.49529541727725e-07,-0.810431159279799,0.304,0.586,0.00482756125467959
"Eef1b2",1.55636172463326e-07,-0.665503279571535,0.41,0.683,0.00502471382797849
"Gnas",1.5567914659978e-07,-0.59605694674847,0.622,0.821,0.0050261012479739
"Rps11",1.57847827297208e-07,-0.630374808255374,0.511,0.8,0.00509611710429036
"Ctnna3",1.58424014773874e-07,1.64531075723297,0.535,0.345,0.00511471931697453
"Egr1",1.67696668304821e-07,-0.707390775546676,0.562,0.828,0.00541408693622115
"Phyh",1.68077253017628e-07,-1.1630258414406,0.13,0.338,0.00542637411367413
"Nbea",1.68090361042791e-07,1.45875427283467,0.603,0.434,0.0054267973062665
"Skp1a",1.76718656392407e-07,-0.650662085717681,0.505,0.772,0.00570536182162886
"Sec11c",1.79507060729431e-07,-0.505056668849607,0.791,0.931,0.00579538545564969
"Spock3",1.86133316063374e-07,1.2295791426605,0.644,0.462,0.00600931410910604
"Selenok",1.96600605866545e-07,-0.548888140495218,0.688,0.897,0.0063472505604014
"Ftl1",2.1419587321774e-07,-0.507734505872459,0.717,0.91,0.00691531376683474
"Ssr4",2.20354980317595e-07,-0.903475159061204,0.296,0.559,0.00711416053955355
"Nt5c",2.23898984860526e-07,-1.35174792818261,0.128,0.324,0.00722857872622208
"Slc8a1",2.28153659413148e-07,1.19647595575783,0.709,0.552,0.00736594089415348
"Atp5l",2.30725229326538e-07,-0.70474006726017,0.459,0.717,0.00744896402880729
"Tubb4a",2.33338041112833e-07,-0.460476434704692,0.992,1,0.00753331865732783
"Frmd4b",2.39755253283723e-07,0.962557211495713,0.788,0.648,0.00774049835226501
"Smim11",2.40045650096279e-07,-1.03815438465876,0.177,0.407,0.00774987381335835
"Prdx6",2.43152958569118e-07,-0.708754799777881,0.356,0.621,0.00785019326740396
"Atp5h",2.46878335349667e-07,-0.623156828641972,0.522,0.814,0.00797046705676399
"Ppp1r14a",2.56654614263065e-07,-0.542383170653377,0.709,0.876,0.00828609422148305
"Eif5a",2.73152013549022e-07,-0.694304808885383,0.438,0.71,0.00881871275743018
"1810037I17Rik",2.73318602405852e-07,-0.693093423750652,0.511,0.752,0.00882409107867293
"Atp5e",2.75309326753603e-07,-0.676653380341057,0.454,0.717,0.00888836161424007
"Mpst",2.80828747672941e-07,-0.737359673980882,0.312,0.586,0.00906655611862091
"Ndufb6",2.89710880998829e-07,-0.821312772488738,0.332,0.579,0.00935331579304718
"Ank2",2.92646948871415e-07,0.691525909769059,0.943,0.938,0.00944810674431362
"Elob",3.0190336790819e-07,-0.611629154689579,0.524,0.786,0.00974695023291593
"Rps9",3.03685376675463e-07,-0.662004718516169,0.576,0.807,0.00980448238596732
"Znhit1",3.08552805282998e-07,-1.10636212324515,0.158,0.372,0.00996162731856158
"Tomm6",3.14673640395273e-07,-0.716000052035363,0.459,0.703,0.0101592384801614
"Ndufb11",3.14962910980807e-07,-0.621545758971992,0.503,0.8,0.0101685775810153
"Serf2",3.2020035927894e-07,-0.582949141302687,0.598,0.828,0.0103376685993206
"Josd2",3.41008115611282e-07,-0.459114480237595,0.745,0.924,0.0110094470125103
"Ugt8a",3.50035364621386e-07,0.596548966895113,0.965,0.972,0.0113008917468014
"Rpl7a",3.57321914188713e-07,-0.641447103765785,0.59,0.807,0.0115361379995826
"Rpl26",3.61657613822156e-07,-0.606051026782295,0.478,0.759,0.0116761160622483
"Ywhae",3.82772015630086e-07,-0.572452760801088,0.641,0.862,0.0123577945246173
"Snx3",3.86359159205845e-07,-0.632815243556748,0.473,0.731,0.0124736054549607
"Bloc1s1",3.88572491261524e-07,-1.02661547295258,0.25,0.476,0.0125450628803783
"Erg28",3.92976572962534e-07,-0.726391996224307,0.293,0.559,0.0126872486580954
"Uqcrb",4.03984071467666e-07,-0.788129393371306,0.353,0.6,0.0130426257473336
"Ndufb5",4.05602766432048e-07,-0.785631152526929,0.364,0.634,0.0130948853142587
"Hsbp1",4.19874010411355e-07,-0.681769480935846,0.516,0.766,0.0135556324261306
"Mast4",4.52886327706206e-07,0.827363689798026,0.946,0.91,0.0146214350899949
"Pik3c2b",4.58032004211774e-07,1.44032825166514,0.47,0.255,0.0147875632559771
"Atp5mpl",4.77479766121796e-07,-0.718427513706041,0.342,0.614,0.0154154342492422
"Fkbp1a",5.07893612959634e-07,-0.52668541302933,0.72,0.855,0.0163973452944018
"Phgdh",5.09474762479381e-07,-0.55205854593364,0.63,0.876,0.0164483927066468
"Cox6c",5.23576615529194e-07,-0.594290630398694,0.562,0.821,0.01690367103236
"Ap2s1",5.23609258959961e-07,-0.914264879729033,0.386,0.607,0.0169047249255223
"Rplp1",5.28311978418486e-07,-0.590771396446481,0.519,0.779,0.0170565522232408
"Eif1",5.58654424605732e-07,-0.524754405051273,0.799,0.903,0.0180361580983961
"Rpl27",5.79828030409999e-07,-0.660913872699742,0.481,0.745,0.0187197479617868
"Rpl6",5.83028698670446e-07,-0.563864927886049,0.541,0.814,0.0188230815365754
"Cfl1",5.89052912064842e-07,-0.544327418344644,0.685,0.862,0.0190175732660134
"Snrnp27",6.08770262865139e-07,-1.05717222239667,0.174,0.379,0.019654147936601
"Gclm",6.50454360001655e-07,-0.635843570566411,0.524,0.717,0.0209999190126534
"Bola2",6.6236638740695e-07,-1.01984943837808,0.188,0.4,0.0213844988174334
"Ech1",6.76050467557754e-07,-0.721215206004126,0.372,0.655,0.0218262893451021
"Hebp1",6.76635897224413e-07,-0.836886224990662,0.261,0.503,0.0218451899418902
"Rpl12",7.00482390876376e-07,-1.00580200124557,0.272,0.497,0.0226150739894438
"Rps14",7.04262694641702e-07,-0.51281147963722,0.543,0.828,0.0227371210965073
"Selenof",7.29529520497613e-07,-0.547282632429393,0.579,0.828,0.0235528605692654
"Ndufv3",7.85685985001214e-07,-0.646164374553643,0.293,0.572,0.0253658720257642
"Rpl22",8.06239851155423e-07,-0.786257741557631,0.421,0.662,0.0260294535945528
"Ndufa6",8.1873090359481e-07,-0.57129790809927,0.361,0.641,0.0264327272225585
"Kif1b",8.36658917435297e-07,0.583506036020956,0.962,0.979,0.0270115331493986
"Mien1",8.54884106886638e-07,-0.825596125980935,0.288,0.552,0.0275999333908351
"Pdcd5",8.61653569948616e-07,-0.758241215618981,0.321,0.579,0.0278184855057911
"Rpl15",8.73042333880456e-07,-0.57748336055977,0.535,0.779,0.0281861717493305
"Ndufb9",9.4428778267291e-07,-0.613569969251959,0.53,0.759,0.0304863310635949
"Tmed10",9.55509260317927e-07,-0.497952897364994,0.696,0.91,0.0308486164693643
"Sfr1",9.62022538415026e-07,-0.589859466459876,0.424,0.69,0.0310588976527291
"Rpl10a",9.7568697232377e-07,-0.813710374963295,0.408,0.621,0.0315000539014729
"Gabarap",1.04304406706454e-06,-0.589269697974192,0.538,0.8,0.0336746777051787
"Psma3",1.05947637928898e-06,-0.603523225398625,0.397,0.655,0.0342051949053448
"Cdh20",1.06788237570559e-06,1.10601953816082,0.603,0.434,0.0344765824996548
"Rps7",1.0748606472443e-06,-0.584386991773054,0.562,0.8,0.0347018759962823
"Mal",1.13116043143155e-06,-0.311360901948763,0.984,1,0.0365195145287676
"Frmd5",1.13231999317516e-06,0.903298432073714,0.894,0.807,0.0365569509796601
"Rnasek",1.13268290741504e-06,-0.662948652260691,0.53,0.786,0.0365686676658945
"Psmd3",1.13800954055607e-06,-0.920668592492545,0.25,0.469,0.0367406380168527
"Pfdn5",1.14159091860838e-06,-0.579344762551654,0.454,0.731,0.0368562628072714
"Rpl10",1.14566122315324e-06,-0.632709937128877,0.533,0.759,0.0369876725895024
"Prdx5",1.16157486735156e-06,-0.693000765013043,0.296,0.531,0.0375014445924452
"Ndufb7",1.21961810894542e-06,-0.76124111319962,0.399,0.634,0.0393753706473027
"Ncam1",1.22332647285472e-06,0.491938220439256,0.97,0.986,0.0394950951761146
"Atp5c1",1.25158104725397e-06,-0.575643731123987,0.486,0.772,0.0404072941105945
"Ahsa1",1.25512421464811e-06,-0.857365684090636,0.34,0.566,0.0405216852699143
"Nsmce4a",1.27312166162581e-06,-0.950794770923193,0.234,0.455,0.0411027328455893
"Cox6b1",1.30643942539952e-06,-0.577261499662725,0.429,0.724,0.0421783968490235
"Psmb5",1.32785320959179e-06,-0.532029470471666,0.416,0.69,0.0428697408716709
"Hecw2",1.34360752381296e-06,1.09753925780643,0.674,0.552,0.0433783689063013
"Aldoa",1.36375538479814e-06,-0.5844866565563,0.663,0.855,0.044028842598208
"Pgk1",1.41019081670778e-06,-0.688758414785415,0.389,0.648,0.0455280105174107
"Olig1",1.41370890698961e-06,-0.420182580009517,0.837,0.972,0.0456415920621595
"Csmd3",1.44461354996999e-06,1.24241576183698,0.696,0.579,0.0466393484607811
"Sik3",1.46710820084948e-06,1.04490997962804,0.709,0.593,0.0473655882644255
"Ndufa2",1.57865511949809e-06,-0.660489222375717,0.435,0.683,0.0509668805329958
"Sqstm1",1.58129041777297e-06,-0.490828013406635,0.674,0.855,0.0510519611378003
"Agap1",1.68384960689882e-06,0.976073301009414,0.742,0.655,0.0543630845587284
"Scd2",1.69601266581023e-06,0.480722771248802,0.981,1,0.0547557689156832
"Rps16",1.69793283175676e-06,-0.559002674916402,0.53,0.814,0.054817761473267
"Sem1",1.74830041721246e-06,-0.683904830454398,0.359,0.621,0.0564438789697043
"Pllp",1.76679857565304e-06,-0.371362240020343,0.902,0.979,0.0570410920149583
"Tmeff2",1.81136566731635e-06,0.77931308612202,0.984,0.993,0.0584799405693085
"Mdga2",1.86415115670637e-06,1.38628205381615,0.668,0.586,0.0601841200942653
"Srp14",1.87000597068899e-06,-0.653737572764571,0.446,0.697,0.060373142763694
"Rps2",1.89865692000352e-06,-0.558840817835294,0.644,0.848,0.0612981386623136
"Atp8a1",1.9440573526398e-06,0.746673608773439,0.834,0.779,0.062763891629976
"Phb2",1.94917756052464e-06,-0.924249652219228,0.226,0.448,0.0629291975415379
"Uqcrfs1",1.96308192380596e-06,-0.618935739715757,0.356,0.614,0.0633780999100754
"Msrb1",2.051988866603e-06,-0.802493080906135,0.285,0.517,0.0662484605582779
"Ifi27",2.17906302971971e-06,-0.93523222650178,0.253,0.476,0.0703510499145007
"Uqcr10",2.25479713640422e-06,-0.820485922954423,0.364,0.579,0.0727961255488104
"Gabarapl2",2.30141897721803e-06,-0.525907687648558,0.609,0.841,0.0743013116794842
"Grb14",2.31160270201619e-06,-0.545912607956859,0.802,0.903,0.0746300932345928
"Ndufa4",2.34417678211327e-06,-0.613929959298062,0.478,0.731,0.075681747410527
"Rps24",2.35267706074732e-06,-0.521762320038578,0.641,0.828,0.0759561789062272
"Acaa1a",2.5301049757273e-06,-0.590854332828373,0.446,0.717,0.0816844391413559
"Ptprk",2.77504256111002e-06,0.768272006760763,0.742,0.634,0.0895922490854371
"Rpl24",2.78037431377146e-06,-0.583365886969718,0.584,0.8,0.0897643847201117
"Nme2",2.8202427735481e-06,-0.662484623544558,0.443,0.683,0.0910515379440005
"Olig2",2.82467783820829e-06,-0.600005428470209,0.446,0.69,0.0911947240065545
"Rps4x",2.909659395559e-06,-0.513041202343577,0.579,0.828,0.0939383535856225
"Anapc11",2.92956330597785e-06,-0.561995473675134,0.476,0.717,0.0945809513334949
"Ndufa7",2.94832799271647e-06,-0.543374632413295,0.438,0.71,0.0951867692448514
"Rps28",2.97033507600993e-06,-0.700734227998699,0.356,0.607,0.0958972679289805
"Cct4",3.16812783046296e-06,-0.786609954537354,0.296,0.531,0.102283007006497
"Ncam2",3.2024215890099e-06,1.05443141356488,0.753,0.71,0.103390181001185
"Car2",3.20315158314954e-06,-0.361034811508341,0.97,0.993,0.103413748861983
"Slc12a2",3.26690816506519e-06,0.431758680924136,0.951,0.952,0.10547213010913
"Arl2",3.31492449789582e-06,-0.565641952167588,0.527,0.759,0.107022337414567
"Prickle2",3.41955643127436e-06,1.24547904286037,0.66,0.552,0.110400379383693
"Actb",3.47705408310029e-06,-0.376148297167324,0.938,0.979,0.112256691072893
"Psmb1",3.59253253044873e-06,-0.615187227817332,0.476,0.724,0.115984912745537
"Rpl39",3.88194244726702e-06,-0.69016152860925,0.418,0.648,0.125328511910016
"Ctnna2",3.99418141263734e-06,1.38405399569527,0.549,0.372,0.128952146906996
"Rpl37",4.09719887629447e-06,-0.580950680880278,0.535,0.772,0.132278065721167
"0610012G03Rik",4.16139937680986e-06,-1.03990700645865,0.196,0.4,0.134350778880306
"Atraid",4.36774468524432e-06,-0.692348362739616,0.361,0.607,0.141012637163113
"Suclg1",4.49793297800341e-06,-0.945629642922859,0.196,0.407,0.14521576619484
"Etfb",4.50003328174075e-06,-0.947603872788861,0.201,0.407,0.145283574501
"Bet1",4.56286680064342e-06,-0.838764128604615,0.201,0.414,0.147312154658773
"Dad1",4.58265877646067e-06,-0.621533489698614,0.546,0.738,0.147951138598033
"Csnk2b",4.58305165555569e-06,-0.610016036202158,0.421,0.655,0.147963822699615
"Dpy30",4.60305248465215e-06,-1.2527434182013,0.128,0.303,0.148609549466995
"Ran",4.66128171664932e-06,-0.710066405823813,0.38,0.621,0.150489480222023
"Timp2",4.67386962612476e-06,-0.588631504308452,0.465,0.703,0.150895880879438
"Lrrc4c",4.82181531733284e-06,1.3653284490599,0.59,0.448,0.155672307520091
"Trappc2l",4.91738139695984e-06,-0.964351704660226,0.239,0.448,0.158757658400848
"Rps27",4.9787935874871e-06,-0.758562025943482,0.332,0.559,0.160740350972021
"Mrps33",5.00150434275876e-06,-0.736058239489202,0.348,0.586,0.161473567705967
"Rpl41",5.01654041967859e-06,-0.461173725249302,0.617,0.848,0.161959007449323
"Ndufa13",5.0839450032975e-06,-0.572459327450745,0.492,0.71,0.16413516443146
"Sdhb",5.12053306091259e-06,-0.735551236756738,0.372,0.614,0.165316409871563
"Npm1",5.14137128170094e-06,-0.665592582582022,0.405,0.641,0.165989171829715
"Neo1",5.19614570790415e-06,0.933181504260382,0.628,0.462,0.167757564179685
"Mrps12",5.30363754723683e-06,-0.981447565189288,0.201,0.4,0.171227938212541
"Atp5o",5.89064568779987e-06,-0.65841212414399,0.408,0.648,0.190179496030619
"Smim26",5.9027741126914e-06,-0.804529420869479,0.245,0.462,0.190571062228242
"Edf1",5.9178064752022e-06,-0.548701538441185,0.486,0.731,0.191056382051903
"Iscu",5.92967587063644e-06,-0.849671267827838,0.242,0.455,0.191439585483497
"Ankrd28",6.01703146073002e-06,1.05634830635371,0.66,0.531,0.194259860709669
"Mrpl17",6.06969204595744e-06,-0.862290108445148,0.272,0.476,0.195960007703736
"Micos13",6.07966015469973e-06,-0.722737426605023,0.296,0.531,0.196281828094481
"Park7",6.10258605231513e-06,-0.583942561655129,0.44,0.662,0.197021990698994
"Dusp26",6.15969638628481e-06,-0.542691968970763,0.614,0.841,0.198865797831205
"Eif2s1",6.20348259438747e-06,-1.13226516041995,0.141,0.317,0.2002794355598
"Arpp19",6.20567957969908e-06,-0.750445144072819,0.31,0.552,0.200350365230585
"Clta",6.23850741934725e-06,-0.633323630902738,0.481,0.697,0.201410212033626
"Rack1",6.29290588792611e-06,-0.654533486815211,0.394,0.621,0.203166466591694
"Syf2",6.31671713879814e-06,-0.708484239215284,0.397,0.6,0.203935212826098
"Atp5d",6.75581273456472e-06,-0.488909783675516,0.524,0.759,0.218111414135422
"Mrpl52",6.75703523841032e-06,-0.918051709125146,0.188,0.379,0.218150882672077
"Usp31",6.79978650117107e-06,1.20934339327029,0.516,0.352,0.219531107190308
"Rps21",6.81791577202334e-06,-0.51739567615389,0.524,0.772,0.220116410699773
"Phactr1",6.82001597089605e-06,0.827309724853059,0.649,0.517,0.220184215620379
"Apoe",6.83306367956969e-06,-0.558983336442809,0.758,0.897,0.220605460894908
"Tle5",6.9391737268125e-06,-0.477968860909615,0.671,0.876,0.224031223770142
"Dph3",6.98710262169391e-06,-0.839222428939619,0.196,0.4,0.225578608141388
"Cox17",7.1022587776416e-06,-0.778833320336334,0.383,0.586,0.229296424636159
"Arf5",7.55201925967787e-06,-0.613676464890028,0.391,0.648,0.2438169417987
"Ppp2r3a",7.80301559599357e-06,0.875256737902876,0.707,0.593,0.251920358516652
"Otud7a",8.01403608573493e-06,1.68215331360021,0.405,0.221,0.258733155027952
"Gstm5",8.09180047167414e-06,-0.526596466267299,0.446,0.71,0.261243778228
